*WEATHER MODULE DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 14:51:55

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0138 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 2003 303    83    0.0   13.2   14.2   27.9   55.8   0.08   31.3   15.9   23.5   26.3   15.9   23.5   26.3   86.4    330
 2003 304    84   12.6   13.3   14.2   10.4   20.8   0.66   19.9   11.5   15.7   17.2   11.5   15.7   17.2   86.4    330
 2003 305    85    0.0   13.3   14.3   27.9   55.8   0.08   18.6    8.1   13.3   15.2    8.1   13.3   15.2   86.4    330
 2003 306    86    0.0   13.3   14.3   27.8   55.6   0.09   20.0    4.5   12.2   15.0    4.5   12.2   15.0   86.4    330
 2003 307    87    0.0   13.4   14.3   27.8   55.6   0.09   21.2    5.0   13.1   16.0    5.0   13.1   16.0   86.4    330
 2003 308    88    0.0   13.4   14.4   25.0   50.0   0.19   22.4    9.5   15.9   18.2    9.5   15.9   18.2   86.4    330
 2003 309    89    0.0   13.4   14.4   28.0   56.0   0.09   24.6   11.1   17.8   20.3   11.1   17.8   20.3   86.4    330
 2003 310    90    0.0   13.4   14.4   25.1   50.2   0.19   26.6   13.5   20.0   22.4   13.5   20.0   22.4   86.4    330
 2003 311    91    0.0   13.5   14.4   25.3   50.6   0.18   27.8   14.8   21.3   23.6   14.8   21.3   23.6   86.4    330
 2003 312    92    0.0   13.5   14.5   21.0   42.0   0.32   29.7   14.9   22.3   25.0   14.9   22.3   25.0   86.4    330
 2003 313    93    0.0   13.5   14.5   16.7   33.4   0.46   29.6   18.0   23.8   25.9   18.0   23.8   25.9   86.4    330
 2003 314    94    0.0   13.5   14.5   27.5   55.0   0.12   30.4   14.9   22.7   25.5   14.9   22.7   25.5   86.4    330
 2003 315    95   53.0   13.6   14.5   24.4   48.8   0.22   33.8   16.5   25.2   28.3   16.5   25.2   28.3   86.4    330
 2003 316    96    4.0   13.6   14.6   12.0   24.0   0.62   20.2   13.9   17.1   18.2   13.9   17.1   18.2   86.4    330
 2003 317    97    0.0   13.6   14.6   24.5   49.0   0.22   19.5   11.3   15.4   16.9   11.3   15.4   16.9   86.4    330
 2003 318    98    0.0   13.6   14.6   28.5   57.0   0.10   22.7    8.2   15.5   18.1    8.2   15.5   18.1   86.4    330
 2003 319    99   17.0   13.6   14.7   27.3   54.6   0.14   29.3   11.7   20.5   23.7   11.7   20.5   23.7   86.4    330
 2003 320   100    4.2   13.7   14.7    8.6   17.2   0.73   21.9   17.7   19.8   20.6   17.7   19.8   20.6   86.4    330
 2003 321   101   55.0   13.7   14.7   15.0   30.0   0.53   26.6   16.3   21.5   23.4   16.3   21.5   23.4   86.4    330
 2003 322   102   17.0   13.7   14.7   11.5   23.0   0.64   18.1   13.2   15.7   16.6   13.2   15.7   16.6   86.4    330
 2003 323   103    0.0   13.7   14.7   26.2   52.4   0.18   25.5   13.8   19.7   21.8   13.8   19.7   21.8   86.4    330
 2003 324   104    0.0   13.8   14.8   29.8   59.6   0.07   20.2   11.2   15.7   17.4   11.2   15.7   17.4   86.4    330
 2003 325   105    0.0   13.8   14.8   30.5   61.0   0.05   25.7    9.8   17.8   20.7    9.8   17.8   20.7   86.4    330
 2003 326   106    0.0   13.8   14.8   29.7   59.4   0.07   33.1   15.6   24.4   27.6   15.6   24.4   27.6   86.4    330
 2003 327   107   14.0   13.8   14.8   27.3   54.6   0.15   34.1   19.2   26.7   29.5   19.2   26.7   29.5   86.4    330
 2003 328   108    0.0   13.8   14.9    8.8   17.6   0.73   19.4   15.4   17.4   18.2   15.4   17.4   18.2   86.4    330
 2003 329   109    0.0   13.8   14.9   27.9   55.8   0.14   27.6   13.4   20.6   23.2   13.4   20.6   23.2   86.4    330
 2003 330   110   23.7   13.9   14.9   17.0   34.0   0.47   29.5   18.0   23.8   25.9   18.0   23.8   25.9   86.4    330
 2003 331   111    0.0   13.9   14.9   30.0   60.0   0.07   29.2   17.4   23.4   25.5   17.4   23.4   25.5   86.4    330
 2003 332   112    0.0   13.9   14.9   15.7   31.4   0.52   27.5   14.7   21.2   23.5   14.7   21.2   23.5   86.4    330
 2003 333   113    0.0   13.9   15.0   31.0   62.0   0.05   29.1   14.0   21.6   24.4   14.0   21.6   24.4   86.4    330
 2003 334   114    7.4   13.9   15.0   11.5   23.0   0.65   22.2   16.5   19.4   20.4   16.5   19.4   20.4   86.4    330
 2003 335   115    0.0   13.9   15.0   28.7   57.4   0.12   26.1   16.2   21.2   23.0   16.2   21.2   23.0   86.4    330
 2003 336   116    0.0   13.9   15.0   22.6   45.2   0.31   25.7   13.2   19.5   21.8   13.2   19.5   21.8   86.4    330
 2003 337   117    0.0   14.0   15.0   24.6   49.2   0.25   29.0   14.5   21.9   24.5   14.5   21.9   24.5   86.4    330
 2003 338   118   12.8   14.0   15.0   14.9   29.8   0.54   27.8   16.9   22.4   24.4   16.9   22.4   24.4   86.4    330
 2003 339   119    0.0   14.0   15.0   31.1   62.2   0.05   24.8   13.3   19.1   21.3   13.3   19.1   21.3   86.4    330
 2003 340   120    0.0   14.0   15.1   31.1   62.2   0.05   25.4    9.2   17.4   20.4    9.2   17.4   20.4   86.4    330
 2003 341   121    0.0   14.0   15.1   19.6   39.2   0.40   27.1   13.3   20.3   22.3   13.3   20.3   22.3   86.4    330
 2003 342   122    6.5   14.0   15.1   13.6   27.2   0.59   24.0   12.8   18.5   20.1   12.8   18.5   20.1   86.4    330
 2003 343   123    0.0   14.0   15.1   30.9   61.8   0.06   22.1   11.2   16.7   18.3   11.2   16.7   18.3   86.4    330
 2003 344   124    7.0   14.0   15.1   29.8   59.6   0.09   27.7    9.9   18.9   21.5    9.9   18.9   21.5   86.4    330
 2003 345   125    0.0   14.0   15.1   19.3   38.6   0.41   26.8   11.8   19.4   21.6   11.8   19.4   21.6   86.4    330
 2003 346   126    0.0   14.0   15.1   28.2   56.4   0.14   23.9    9.7   16.9   19.0    9.7   16.9   19.0   86.4    330
 2003 347   127    0.0   14.0   15.1   20.8   41.6   0.37   24.6   13.9   19.3   20.9   13.9   19.3   20.9   86.4    330
 2003 348   128    0.0   14.1   15.1   26.6   53.2   0.19   27.5   15.7   21.7   23.4   15.7   21.7   23.4   86.4    330
 2003 349   129   23.6   14.1   15.1   10.1   20.2   0.69   24.0   14.8   19.5   20.8   14.8   19.5   20.8   86.4    330
 2003 350   130    0.0   14.1   15.1   29.9   59.8   0.09   21.2   10.8   16.1   17.6   10.8   16.1   17.6   86.4    330
 2003 351   131    0.0   14.1   15.1   31.3   62.6   0.05   24.1   10.1   17.2   19.3   10.1   17.2   19.3   86.4    330
 2003 352   132    0.0   14.1   15.2   31.9   63.8   0.03   26.8   11.1   19.1   21.4   11.1   19.1   21.4   86.4    330
 2003 353   133    0.0   14.1   15.2   20.6   41.2   0.37   29.2   16.3   22.9   24.7   16.3   22.9   24.7   86.4    330
 2003 354   134    0.0   14.1   15.2   11.2   22.4   0.66   25.2   17.6   21.5   22.6   17.6   21.5   22.6   86.4    330
 2003 355   135   68.0   14.1   15.2   27.8   55.6   0.16   29.9   17.9   24.0   25.8   17.9   24.0   25.8   86.4    330
 2003 356   136    0.0   14.1   15.2   16.0   32.0   0.51   23.7   12.6   18.2   19.9   12.6   18.2   19.9   86.4    330
 2003 357   137    0.0   14.1   15.2   30.1   60.2   0.09   24.0   10.7   17.5   19.4   10.7   17.5   19.4   86.4    330
 2003 358   138    0.0   14.1   15.2   22.9   45.8   0.30   25.8   12.9   19.5   21.3   12.9   19.5   21.3   86.4    330
 2003 359   139    0.0   14.1   15.2   31.4   62.8   0.05   29.5   17.1   23.4   25.2   17.1   23.4   25.2   86.4    330
 2003 360   140    0.0   14.1   15.2   26.8   53.6   0.19   29.6   16.0   22.9   24.9   16.0   22.9   24.9   86.4    330
 2003 361   141   21.0   14.1   15.2    9.1   18.2   0.72   26.7   18.1   22.5   23.7   18.1   22.5   23.7   86.4    330
 2003 362   142    0.0   14.1   15.1   18.2   36.4   0.45   22.7   15.5   19.2   20.2   15.5   19.2   20.2   86.4    330
 2003 363   143    0.0   14.0   15.1   29.6   59.2   0.10   24.0    9.8   17.0   19.1    9.8   17.0   19.1   86.4    330
 2003 364   144    0.0   14.0   15.1   27.9   55.8   0.15   28.4   11.3   20.0   22.5   11.3   20.0   22.5   86.4    330
 2003 365   145    0.0   14.0   15.1   28.9   57.8   0.12   22.9   13.8   18.4   19.7   13.8   18.4   19.7   86.4    330
 2004 001   146    0.0   14.0   15.1   30.1   60.2   0.08   27.4    8.7   18.2   20.9    8.7   18.2   20.9   86.4    330
 2004 002   147    0.0   14.0   15.1   31.6   63.2   0.04   27.4   10.4   19.0   21.5   10.4   19.0   21.5   86.4    330
 2004 003   148    0.0   14.0   15.1   31.6   63.2   0.04   29.8   13.7   21.9   24.2   13.7   21.9   24.2   86.4    330
 2004 004   149    0.0   14.0   15.1   23.1   46.2   0.29   30.9   16.9   24.0   26.0   16.9   24.0   26.0   86.4    330
 2004 005   150    0.0   14.0   15.1   25.0   50.0   0.24   32.5   20.2   26.4   28.7   20.2   26.4   28.7   86.4    330
 2004 006   151    0.0   14.0   15.1   27.9   55.8   0.15   33.7   18.4   26.2   29.0   18.4   26.2   29.0   86.4    330
 2004 007   152    6.8   14.0   15.1   19.8   39.6   0.39   32.8   18.8   25.9   28.5   18.8   25.9   28.5   86.4    330
 2004 008   153    0.0   14.0   15.0   29.2   58.4   0.10   30.9   19.9   25.5   27.5   19.9   25.5   27.5   86.4    330
 2004 009   154    0.0   13.9   15.0   26.6   53.2   0.18   31.1   20.4   25.8   27.8   20.4   25.8   27.8   86.4    330
 2004 010   155    0.0   13.9   15.0   23.4   46.8   0.28   30.9   20.3   25.7   27.6   20.3   25.7   27.6   86.4    330
 2004 011   156    0.0   13.9   15.0   28.5   57.0   0.12   26.9   20.1   23.5   24.8   20.1   23.5   24.8   86.4    330
 2004 012   157    0.0   13.9   15.0   19.5   39.0   0.40   27.3   18.2   22.8   24.5   18.2   22.8   24.5   86.4    330
 2004 013   158    0.0   13.9   15.0   23.9   47.8   0.26   27.7   17.0   22.4   24.4   17.0   22.4   24.4   86.4    330
 2004 014   159    0.0   13.9   15.0   29.5   59.0   0.09   29.2   17.3   23.3   25.5   17.3   23.3   25.5   86.4    330
 2004 015   160    0.0   13.9   14.9   22.6   45.2   0.30   26.7   15.9   21.4   23.3   15.9   21.4   23.3   86.4    330
 2004 016   161    0.0   13.8   14.9   28.7   57.4   0.11   27.0   13.4   20.3   22.8   13.4   20.3   22.8   86.4    330
 2004 017   162    0.0   13.8   14.9   13.5   27.0   0.58   28.5   15.9   22.3   24.6   15.9   22.3   24.6   86.4    330
 2004 018   163    0.0   13.8   14.9   12.8   25.6   0.60   27.3   18.6   23.0   24.6   18.6   23.0   24.6   86.4    330
 2004 019   164    3.0   13.8   14.9   14.3   28.6   0.55   23.6   18.4   21.0   22.0   18.4   21.0   22.0   86.4    330
 2004 020   165    0.0   13.8   14.8   17.3   34.6   0.46   28.5   17.9   23.2   25.2   17.9   23.2   25.2   86.4    330
 2004 021   166    0.0   13.8   14.8   26.7   53.4   0.17   29.1   18.7   23.9   25.8   18.7   23.9   25.8   86.4    330
 2004 022   167    0.0   13.7   14.8   26.1   52.2   0.18   30.0   19.3   24.7   26.6   19.3   24.7   26.6   86.4    330
 2004 023   168    0.0   13.7   14.8   24.2   48.4   0.24   29.1   19.1   24.1   26.0   19.1   24.1   26.0   86.4    330
 2004 024   169    0.0   13.7   14.8   26.7   53.4   0.16   30.5   18.4   24.5   26.7   18.4   24.5   26.7   86.4    330

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 14:51:55

*RUN   5        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0138 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 2004 220     0    0.0   10.6   11.6   10.1   20.2   0.42    9.8    0.5    4.8    6.5    0.5    4.8    6.5   86.4    330
 2004 221     1    0.0   10.7   11.6   14.6   29.2   0.17   11.3   -3.6    3.3    6.0   -3.6    3.3    6.0   86.4    330
 2004 222     2    0.0   10.7   11.6   15.3   30.6   0.14   17.0   -2.8    6.3    9.9   -2.8    6.3    9.9   86.4    330
 2004 223     3    0.0   10.7   11.7   15.1   30.2   0.16   18.6   -0.1    8.5   12.0   -0.1    8.5   12.0   86.4    330
 2004 224     4    0.0   10.7   11.7   10.4   20.8   0.42   17.6    5.8   11.3   13.4    5.8   11.3   13.4   86.4    330
 2004 225     5    0.0   10.8   11.7   15.6   31.2   0.14   22.7    7.6   14.6   17.4    7.6   14.6   17.4   86.4    330
 2004 226     6    0.0   10.8   11.7   16.3   32.6   0.11   24.0   10.7   16.9   19.3   10.7   16.9   19.3   86.4    330
 2004 227     7    0.0   10.8   11.8   16.5   33.0   0.11   24.9   11.9   17.9   20.3   11.9   17.9   20.3   86.4    330
 2004 228     8    0.5   10.9   11.8    6.7   13.4   0.64   23.6   16.1   19.6   21.0   16.1   19.6   21.0   86.4    330
 2004 229     9   11.0   10.9   11.8    4.9    9.8   0.74   19.0   13.6   16.1   17.1   13.6   16.1   17.1   86.4    330
 2004 230    10    8.2   10.9   11.9    4.9    9.8   0.74   19.3   13.7   16.3   17.3   13.7   16.3   17.3   86.4    330
 2004 231    11    0.0   10.9   11.9    5.0   10.0   0.74   14.6   12.6   13.5   13.9   12.6   13.5   13.9   86.4    330
 2004 232    12    2.5   11.0   11.9    5.0   10.0   0.74   15.0   12.1   13.4   14.0   12.1   13.4   14.0   86.4    330
 2004 233    13    0.0   11.0   11.9    5.2   10.4   0.73   14.6    9.3   11.8   12.8    9.3   11.8   12.8   86.4    330
 2004 234    14    0.0   11.0   12.0    6.4   12.8   0.67    9.7    2.3    5.7    7.1    2.3    5.7    7.1   86.4    330
 2004 235    15    0.0   11.1   12.0    5.4   10.8   0.73   10.4    0.3    5.0    6.9    0.3    5.0    6.9   86.4    330
 2004 236    16    0.0   11.1   12.0   18.1   36.2   0.09   14.2    1.4    7.4    9.8    1.4    7.4    9.8   86.4    330
 2004 237    17    0.0   11.1   12.1   16.9   33.8   0.16   20.0    1.4   10.1   13.6    1.4   10.1   13.6   86.4    330
 2004 238    18    0.0   11.2   12.1   12.7   25.4   0.37   19.0    4.0   11.0   13.9    4.0   11.0   13.9   86.4    330
 2004 239    19    0.0   11.2   12.1   17.0   34.0   0.17   18.0    4.0   10.6   13.2    4.0   10.6   13.2   86.4    330
 2004 240    20    0.0   11.2   12.1   14.9   29.8   0.28   20.6    3.2   11.3   14.7    3.2   11.3   14.7   86.4    330
 2004 241    21    0.0   11.3   12.2   15.9   31.8   0.23   21.8    3.3   12.0   15.5    3.3   12.0   15.5   86.4    330
 2004 242    22    0.0   11.3   12.2   18.0   36.0   0.14   24.7    6.3   14.9   18.5    6.3   14.9   18.5   86.4    330
 2004 243    23    0.0   11.3   12.2   18.4   36.8   0.13   22.6    8.6   15.2   17.9    8.6   15.2   17.9   86.4    330
 2004 244    24    0.0   11.4   12.3   19.0   38.0   0.11   26.0    8.9   16.9   20.2    8.9   16.9   20.2   86.4    330
 2004 245    25    3.0   11.4   12.3   18.9   37.8   0.12   29.0   10.8   19.4   22.9   10.8   19.4   22.9   86.4    330
 2004 246    26    5.0   11.4   12.3    5.7   11.4   0.74   17.6   14.9   16.2   16.7   14.9   16.2   16.7   86.4    330
 2004 247    27    0.0   11.4   12.4    9.2   18.4   0.58   20.4   13.5   16.8   18.1   13.5   16.8   18.1   86.4    330
 2004 248    28    0.0   11.5   12.4   17.5   35.0   0.20   26.9   13.7   19.9   22.5   13.7   19.9   22.5   86.4    330
 2004 249    29    0.0   11.5   12.4   18.0   36.0   0.19   30.9   18.3   24.2   26.7   18.3   24.2   26.7   86.4    330
 2004 250    30    0.0   11.5   12.5   17.9   35.8   0.20   33.6   18.9   25.8   28.7   18.9   25.8   28.7   86.4    330
 2004 251    31   37.0   11.6   12.5    9.2   18.4   0.59   23.0   10.3   16.3   18.8   10.3   16.3   18.8   86.4    330
 2004 252    32   14.0   11.6   12.5    5.9   11.8   0.74   10.1    8.1    9.0    9.4    8.1    9.0    9.4   86.4    330
 2004 253    33    1.2   11.6   12.6    5.9   11.8   0.74   12.4    9.5   10.9   11.4    9.5   10.9   11.4   86.4    330
 2004 254    34    0.0   11.7   12.6    7.3   14.6   0.68   14.3    7.9   10.9   12.2    7.9   10.9   12.2   86.4    330
 2004 255    35    0.0   11.7   12.6   17.5   35.0   0.24   15.1    5.6   10.1   12.0    5.6   10.1   12.0   86.4    330
 2004 256    36    0.0   11.7   12.6   20.6   41.2   0.12   15.1    1.9    8.2   10.8    1.9    8.2   10.8   86.4    330
 2004 257    37    0.0   11.8   12.7    6.8   13.6   0.71   17.0    7.8   12.2   14.0    7.8   12.2   14.0   86.4    330
 2004 258    38    0.0   11.8   12.7   17.7   35.4   0.25   20.2    8.8   14.2   16.5    8.8   14.2   16.5   86.4    330
 2004 259    39    0.0   11.8   12.7   19.6   39.2   0.18   17.5    4.6   10.7   13.3    4.6   10.7   13.3   86.4    330
 2004 260    40    0.0   11.9   12.8   21.4   42.8   0.11   17.8    2.2    9.6   12.8    2.2    9.6   12.8   86.4    330
 2004 261    41    0.0   11.9   12.8   21.5   43.0   0.11   21.2    2.5   11.4   15.2    2.5   11.4   15.2   86.4    330
 2004 262    42    0.0   11.9   12.8   19.5   39.0   0.20   27.5   10.3   18.5   22.0   10.3   18.5   22.0   86.4    330
 2004 263    43    6.0   12.0   12.9    6.4   12.8   0.74   25.6   11.8   18.4   21.2   11.8   18.4   21.2   86.4    330
 2004 264    44    7.0   12.0   12.9    7.3   14.6   0.70   14.6   10.0   12.2   12.9   10.0   12.2   12.9   86.4    330
 2004 265    45    1.0   12.0   12.9    6.5   13.0   0.74   17.0   11.6   14.2   15.1   11.6   14.2   15.1   86.4    330
 2004 266    46    0.0   12.1   13.0   21.5   43.0   0.14   19.8   10.1   14.7   16.3   10.1   14.7   16.3   86.4    330
 2004 267    47    0.0   12.1   13.0   22.8   45.6   0.09   21.3    4.7   12.7   15.4    4.7   12.7   15.4   86.4    330
 2004 268    48    0.0   12.1   13.0   22.7   45.4   0.10   24.3    4.1   13.8   17.1    4.1   13.8   17.1   86.4    330
 2004 269    49    0.0   12.2   13.1   22.5   45.0   0.12   24.7    8.5   16.3   19.0    8.5   16.3   19.0   86.4    330
 2004 270    50    0.0   12.2   13.1   19.9   39.8   0.23   25.6    4.4   14.6   18.1    4.4   14.6   18.1   86.4    330
 2004 271    51    0.0   12.2   13.1    7.2   14.4   0.72   23.0   13.0   17.8   19.5   13.0   17.8   19.5   86.4    330
 2004 272    52    0.0   12.3   13.2    7.2   14.4   0.72   21.9   13.0   17.3   18.8   13.0   17.3   18.8   86.4    330
 2004 273    53    0.0   12.3   13.2   24.3   48.6   0.07   17.0    7.8   12.2   13.8    7.8   12.2   13.8   86.4    330
 2004 274    54    0.0   12.3   13.2   12.4   24.8   0.53   16.4    3.2    9.6   11.8    3.2    9.6   11.8   86.4    330
 2004 275    55    0.0   12.4   13.3   24.1   48.2   0.09   24.3    2.8   13.2   16.8    2.8   13.2   16.8   86.4    330
 2004 276    56    0.0   12.4   13.3   23.0   46.0   0.14   23.2   10.3   16.5   18.7   10.3   16.5   18.7   86.4    330
 2004 277    57    0.0   12.4   13.4   11.4   22.8   0.57   15.5    9.1   12.2   13.3    9.1   12.2   13.3   86.4    330
 2004 278    58    0.0   12.5   13.4   18.4   36.8   0.32   18.7    4.0   11.1   13.6    4.0   11.1   13.6   86.4    330
 2004 279    59    0.0   12.5   13.4   22.0   44.0   0.19   20.2    8.8   14.3   16.3    8.8   14.3   16.3   86.4    330
 2004 280    60    0.0   12.5   13.5   24.7   49.4   0.09   20.0    4.7   12.1   14.7    4.7   12.1   14.7   86.4    330
 2004 281    61    0.0   12.6   13.5   25.4   50.8   0.07   23.0    7.2   14.9   17.6    7.2   14.9   17.6   86.4    330
 2004 282    62    0.0   12.6   13.5   18.8   37.6   0.32   25.0    8.0   16.3   19.2    8.0   16.3   19.2   86.4    330
 2004 283    63    0.0   12.6   13.6   22.0   44.0   0.21   24.5   13.6   18.9   20.8   13.6   18.9   20.8   86.4    330
 2004 284    64    0.0   12.7   13.6   19.7   39.4   0.29   21.7   11.8   16.6   18.3   11.8   16.6   18.3   86.4    330
 2004 285    65    0.0   12.7   13.6   23.8   47.6   0.15   23.2    7.5   15.2   17.9    7.5   15.2   17.9   86.4    330
 2004 286    66   10.0   12.7   13.7    7.4   14.8   0.74   16.9   12.6   14.7   15.4   12.6   14.7   15.4   86.4    330
 2004 287    67    0.0   12.8   13.7   21.5   43.0   0.24   19.6    7.8   13.6   15.6    7.8   13.6   15.6   86.4    330
 2004 288    68    0.0   12.8   13.7   25.7   51.4   0.09   22.0    5.9   13.8   16.6    5.9   13.8   16.6   86.4    330
 2004 289    69   25.0   12.8   13.8   22.2   44.4   0.22   28.0   10.6   19.1   22.2   10.6   19.1   22.2   86.4    330
 2004 290    70   18.0   12.9   13.8   10.4   20.8   0.64   22.2   15.7   18.9   20.0   15.7   18.9   20.0   86.4    330
 2004 291    71    0.0   12.9   13.8   26.6   53.2   0.08   25.2   11.1   18.0   20.5   11.1   18.0   20.5   86.4    330
 2004 292    72    0.0   12.9   13.9   18.0   36.0   0.38   22.1   11.2   16.6   18.5   11.2   16.6   18.5   86.4    330
